% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 12 2017, 00:12
% Table:              Pressure reflected Inlet - p2-Pin
% Time (s)               Pin-p2 (Pa), Point: 16
0.001690721649484536     259.02624426220405
0.0017113402061855669    523.0404417344303
0.0017319587628865979    593.129050543086
0.0017525773195876289    446.34382489820604
0.0017731958762886597    119.83522873551522
0.0017938144329896907    -258.81181519495783
0.0018144329896907217    -537.1666060545166
0.0018350515463917525    -617.8250178678687
0.0018556701030927835    -457.29215656195197
0.0018762886597938145    -107.06462623373886
0.0018969072164948452    267.52462194032864
0.0019175257731958763    527.1089711617255
0.0019381443298969073    594.0822588415529
0.001958762886597938     446.5434256458917
0.0019793814432989693    115.23680146341974
0.002                    -257.26444084573893
0.002020618556701031     -534.2753385254557
0.0020412371134020616    -616.7113957906834
0.002061855670103093     -456.2444747824521
0.0020824742268041236    -108.15289634028284
0.0021030927835051544    269.07654456894363
0.0021237113402061856    530.9822600657086
0.0021443298969072164    598.8185571173497
0.002164948453608247     447.22296179901093
0.0021855670103092784    115.16721143860707
0.002206185567010309     -255.8201346555736
0.00222680412371134      -532.8928119617065
0.002247422680412371     -613.9808140030041
0.002268041237113402     -457.4818290186998
0.0022886597938144328    -107.80450010634843
0.002309278350515464     266.77884153985383
0.0023298969072164948    531.7343735755693
0.0023505154639175256    599.864976959641
0.0023711340206185568    445.47118877957837
0.0023917525773195876    116.24937095353175
0.0024123711340206183    -256.9238083426749
0.0024329896907216496    -530.2487714718302
0.0024536082474226804    -613.1359203612526
0.002474226804123711     -456.142735511364
0.0024948453608247424    -109.17321705725453
0.002515463917525773     266.4371576844178
0.002536082474226804     532.2093716960901
0.002556701030927835     600.9783525347453
0.002577319587628866     446.73813998029374
0.0025979381443298967    115.17038122555368
0.002618556701030928     -257.9324777711822
0.0026391752577319587    -530.3439644287021
0.0026597938144329895    -611.5082222824326
0.0026804123711340207    -455.9604066267362
0.0027010309278350515    -111.04079528881357
0.0027216494845360823    266.3901746145508
0.0027422680412371135    531.99245904673
0.0027628865979381443    601.4288043953876
0.002783505154639175     446.76616250958267
0.0028041237113402063    114.63464235739775
0.002824742268041237     -258.1000834859624
0.002845360824742268     -530.8283132410518
0.002865979381443299     -610.4330495851066
0.00288659793814433      -455.33600687011835
0.0029072164948453607    -110.57973536616123
0.002927835051546392     265.6206281008996
0.0029484536082474227    531.9539049252779
0.0029690721649484535    601.2500259666788
0.0029896907216494847    447.75405393347603
0.0030103092783505155    114.15891022585674
0.0030309278350515462    -258.6581954032823
0.0030515463917525775    -530.0755820240239
0.0030721649484536082    -610.8346837152393
0.003092783505154639     -454.9976447763952
