% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 12 2017, 00:06
% Table:              Pressure reflected Inlet - p2-Pin
% Time (s)               Pin-p2 (Pa), Point: 16
0.0023695652173913043    -576.9546296889248
0.0023913043478260873    20.984122099771668
0.00241304347826087      622.9700868826991
0.0024347826086956524    979.5642008812542
0.002456521739130435     947.5063616049263
0.0024782608695652175    571.4579841178434
0.0025                   -22.069677527370395
0.0025217391304347826    -617.0542929289917
0.0025434782608695656    -979.1651645247243
0.002565217391304348     -958.5713467510002
0.0025869565217391307    -575.1244437852149
0.0026086956521739132    21.953444693471848
0.002630434782608696     622.2981233130092
0.0026521739130434784    978.5107992277287
0.002673913043478261     947.6797313671209
0.0026956521739130435    572.382347277815
0.0027173913043478264    -20.852841905127708
0.002739130434782609     -618.096190129359
0.0027608695652173916    -980.442556124353
0.002782608695652174     -958.6266157511642
0.0028043478260869567    -574.7419429988192
0.002826086956521739     23.463974350418074
0.0028478260869565218    621.2922525752394
0.0028695652173913047    978.0084097045403
0.0028913043478260873    947.9528989516792
0.00291304347826087      572.9372580822643
0.0029347826086956524    -21.033091783774893
0.002956521739130435     -618.3169894902121
0.0029782608695652175    -981.1230613953273
0.003                    -957.5313516517151
0.0030217391304347826    -574.0918536468217
0.0030434782608695656    23.622148287085185
0.003065217391304348     620.8248223676616
0.0030869565217391307    976.9907565775056
0.0031086956521739133    947.7403528716409
0.003130434782608696     573.172921664652
0.0031521739130434784    -20.71050494634209
0.003173913043478261     -618.7754418574207
0.003195652173913044     -981.6010184753474
0.0032173913043478265    -957.2601075849292
0.003239130434782609     -573.793684105368
0.0032608695652173916    23.811533061832545
