% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 18:36
% Table:              Pressure reflected Inlet - p2-Pin
% Time (s)               p2-Pin (Pa), Point: 16
8.333333333333334E-4     -561.8154914895262
8.496732026143792E-4     -483.6165493767227
8.66013071895425E-4      -280.9573647614398
8.823529411764706E-4     -1.41072282291267
8.986928104575164E-4     278.5254010919647
9.150326797385622E-4     492.13604405280114
9.31372549019608E-4      558.9531621604787
9.477124183006537E-4     486.44773296571344
9.640522875816994E-4     284.4163694848102
9.80392156862745E-4      -2.3190366493905192
9.967320261437909E-4     -279.5442601731666
0.0010130718954248366    -487.52415717535354
0.0010294117647058824    -562.9419001616401
0.0010457516339869282    -486.7429563601467
0.001062091503267974     -279.49042787198766
0.0010784313725490198    -3.656698288051172
0.0010947712418300655    285.73539831579495
0.0011111111111111113    483.4082734371383
0.0011274509803921569    567.8422030894951
0.0011437908496732027    486.9219017157044
0.0011601307189542485    273.0289439370033
0.0011764705882352942    24.426334915519394
0.00119281045751634      -308.1994181257164
0.0012091503267973858    -471.70027789291373
0.0012254901960784316    -378.6984974035978
0.0012418300653594771    -151.2550057409826
0.001258169934640523     66.77012396636917
0.0012745098039215687    244.90312731625698
0.0012908496732026145    340.0667257921208
0.0013071895424836603    338.8845232842202
0.001323529411764706     229.88239634165564
0.0013398692810457518    62.692040181789594
0.0013562091503267976    -110.19138250620426
0.0013725490196078434    -240.1455397979674
0.001388888888888889     -287.7304025796364
0.0014052287581699347    -235.06847063667362
0.0014215686274509805    -110.85917181226125
0.0014379084967320263    48.94663656428497
0.001454248366013072     201.74166230708443
0.0014705882352941178    320.14237109141374
0.0014869281045751636    388.47496544190375
0.0015032679738562092    356.46523117628544
0.001519607843137255     231.8986812568054
0.0015359477124183007    44.747400400182755
0.0015522875816993465    -146.55462830398767
0.0015686274509803923    -291.83892012748595
0.001584967320261438     -347.44655271552244
0.0016013071895424839    -294.29793010379774
0.0016176470588235296    -160.32756249370232
0.0016339869281045754    10.403047803846789
0.001650326797385621     174.53388497323374
0.0016666666666666668    294.49271048543636
0.0016830065359477126    353.1918872345937
0.0016993464052287583    316.8791795010038
0.0017156862745098041    195.22635064055078
0.00173202614379085      15.739973108023605
0.0017483660130718957    -166.90908659708816
0.0017647058823529412    -306.16915846988104
0.001781045751633987     -369.1530899560461
0.0017973856209150328    -322.0000706880105
0.0018137254901960786    -178.24281819777195
0.0018300653594771244    -0.4230441935211502
0.0018464052287581701    175.8959491913797
0.001862745098039216     298.31133127741117
0.0018790849673202617    355.4774291514806
0.0018954248366013075    316.0554581491806
0.001911764705882353     190.3286959896733
0.0019281045751633988    15.845099010251829
0.0019444444444444446    -163.7703582941624
0.00196078431372549      -300.40705208061786
0.001977124183006536     -362.0454685231191
0.0019934640522875817    -319.5468598346156
0.0020098039215686275    -186.45176812603074
0.0020261437908496733    -2.985289304809612
0.002042483660130719     172.82166896182594
0.002058823529411765     299.1641959162187
0.0020751633986928106    357.70588327988355
0.0020915032679738564    316.1490241017981
0.002107843137254902     184.99169414776748
0.002124183006535948     7.078814958426506
0.0021405228758169938    -168.84026358436154
0.0021568627450980395    -300.80333325487857
0.0021732026143790853    -362.1058346488202
0.002189542483660131     -318.2939689759162
0.002205882352941177     -186.15995580130038
0.0022222222222222227    -9.651863799685998
0.002238562091503268     168.67990521913532
0.0022549019607843138    301.42593818819205
0.0022712418300653596    362.50771880854325
0.0022875816993464053    319.78051731583423
0.002303921568627451     189.5181278259372
0.002320261437908497     6.243681728159231
0.0023366013071895427    -173.4916562499891
0.0023529411764705885    -303.1539883269826
0.0023692810457516342    -359.23548943825415
0.00238562091503268      -315.45419773340234
0.002401960784313726     -183.37016042562402
0.0024183006535947716    -8.279195073704955
0.0024346405228758174    165.59422300230187
0.002450980392156863     298.60461586463884
0.002467320261437909     363.49438667301456
0.0024836601307189543    324.87768673372443
0.0025                   192.1987983997319
0.002516339869281046     8.684439878393391
0.0025326797385620916    -175.4062751692578
0.0025490196078431374    -306.5344925746715
0.002565359477124183     -362.73764316697475
0.002581699346405229     -312.65942717573637
0.0025980392156862747    -180.00225134514505
0.0026143790849673205    -6.882647872728285
