% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 18:17
% Table:              Pressure reflected Inlet - p2-Pin
% Time (s)               p2-Pin (Pa), Point: 16
0.0034946236559139786    698.1755986359562
0.003521505376344086     507.53302277074624
0.0035483870967741938    190.71069176068053
0.003575268817204301     -171.8757056251696
0.0036021505376344085    -487.21089284506644
0.0036290322580645163    -690.5710237610558
0.0036559139784946237    -693.2704662845445
0.003682795698924731     -500.81878250154523
0.003709677419354839     -186.29447913595695
0.003736559139784946     171.6458731098724
0.0037634408602150535    485.0177881279989
0.0037903225806451613    693.6719824813553
0.0038172043010752687    698.5385790568329
0.0038440860215053765    507.6958573407728
0.003870967741935484     190.24350733491818
0.0038978494623655912    -171.30715667945293
0.003924731182795699     -487.912932650287
0.003951612903225807     -690.8793281738797
0.003978494623655914     -693.4889858195895
0.0040053763440860216    -500.4454306430314
0.004032258064516129     -186.38709585755245
0.004059139784946236     171.7652786951238
0.004086021505376344     485.2280231140634
0.004112903225806452     691.8188892052906
0.004139784946236559     697.7638082154297
0.004166666666666667     506.88723646339713
0.004193548387096774     189.36299816186448
0.004220430107526881     -171.52142673058484
0.00424731182795699      -486.1756844112424
0.004274193548387097     -690.2353271628785
0.004301075268817204     -692.2313958405067
